Map,Idx,NameSingle,NamePlural,Typ,Lvl,LvlRnd,Count,Adds,Flee%,Cast%,Drop%,XP,Gold
29,33,Witch's Mummy,Witches' Mummy,10,13,0,2,0,80,95,25,14750,891
29,34,Witch's Mummy,Witches' Mummy,10,13,0,5,0,80,95,25,14750,891
29,35,Lordly Ol' Lich,Lordly Ol' Liches,10,13,0,5,0,80,95,25,14750,891
29,36,Frightening Femur,Frightening Femurs,8,13,0,4,0,80,0,25,12678,265
29,37,Brickbat,Brickbats,16,12,0,5,0,0,0,25,8223,121
29,38,Vampyre Bat,Vampyre Bats,16,13,0,2,0,0,70,25,8223,121
29,39,Vampyre Bat,Vampyre Bats,16,13,0,5,0,0,70,25,8223,121
30,0,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,1,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,2,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,3,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,4,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,5,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,6,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,7,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,8,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,9,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,10,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,11,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,12,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,13,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,14,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,15,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,16,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,17,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,18,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,19,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,20,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,21,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,22,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,23,Panther,Panthers,1,1,0,1,0,4,0,0,6,0
30,24,Wandering Wildcat,Wandering Wildcats,1,1,0,1,0,4,0,5,10,0
30,25,Wandering Wildcat,Wandering Wildcats,1,1,0,1,0,4,0,5,10,0
30,26,Wandering Wildcat,Wandering Wildcats,1,1,0,1,0,4,0,5,10,0
30,27,Wandering Wildcat,Wandering Wildcats,1,1,0,1,0,4,0,5,10,0
30,28,Wandering Wildcat,Wandering Wildcats,1,1,0,3,0,4,0,5,12,4
30,29,Craven Kitty,Craven Kitties,1,1,0,1,0,4,0,5,10,0
30,30,Craven Kitty,Craven Kitties,1,1,0,3,0,4,0,5,12,5
30,31,Cat of Immense Girth,Fat Cats,1,1,0,1,0,4,0,5,10,0
30,32,Cat of Immense Girth,Fat Cats,1,1,0,3,0,4,0,5,12,7
30,33,Bothersome Bat,Bothersome Bats,16,1,0,1,0,4,0,5,11,0
30,34,Bothersome Bat,Bothersome Bats,16,1,0,1,0,4,0,5,11,0
30,35,Bothersome Bat,Bothersome Bats,16,1,0,3,0,4,0,5,14,9
30,36,Bewildered Bat,Bewildered Bats,16,1,0,1,0,4,0,5,11,0
30,37,Bewildered Bat,Bewildered Bats,16,1,0,1,0,4,0,5,11,0
30,38,Bewildered Bat,Bewildered Bats,16,1,0,1,0,4,0,5,11,0
30,39,Bewildered Bat,Bewildered Bats,16,1,0,3,0,4,0,5,14,9
31,0,Greater Kaalroth,Greater Kaalroths,7,11,2,1,0,0,65,20,1300,275
31,1,Stone Giant,Stone Giants,18,10,2,1,1,0,45,0,1100,425
31,2,Roving Warrior,Roving Warriors,29,11,2,1,1,25,25,20,900,150
31,3,Conjurer,Conjurers,43,11,1,1,1,25,65,25,1000,150
31,4,White Death,White Deaths,5,12,1,1,2,50,15,20,1200,300
31,5,Greater Kaalroth,Greater Kaalroths,7,11,0,1,0,60,50,20,1350,275
31,6,Erebus Stalker,Erebus Stalkers,13,9,2,2,1,60,50,20,1500,2000
31,7,Erebus Stalker,Erebus Stalkers,13,10,1,1,2,70,50,20,1700,2000
31,8,Erebus Stalker,Erebus Stalkers,13,11,0,1,1,70,40,20,1850,1500
31,9,Conjurer,Conjurers,43,11,1,1,1,25,65,25,1500,2100
31,10,Conjurer,Conjurers,43,11,1,1,1,25,65,25,1700,2200
31,11,Erebus Lord,Erebus Lords,13,11,1,1,0,70,60,20,1900,2500
31,12,Erebus Lord,Erebus Lords,13,12,0,1,0,80,50,20,1950,2600
31,13,Frost Giant,Frost Giant,18,11,1,2,1,60,60,20,1600,2134
31,14,Dark Knight,Dark Knight,26,11,1,1,0,0,25,40,3000,3578
31,15,Ancient Mage,Ancient Mage,43,11,1,1,0,0,65,40,3000,3654
31,16,Fearless Archer,Fearless Archer,31,11,1,1,0,0,30,40,3000,3542
31,17,Thief of Fate,Thief of Fate,37,11,1,1,0,0,40,40,3500,4123
31,18,Bishop of Darkness,Bishop of Darkness,41,11,1,1,0,0,65,40,3500,4554
31,19,Bothan Warrior,Bothan Warrior,22,12,1,1,0,0,40,40,3500,3579
31,20,Dragon of Time,Dragons of Time,14,12,1,1,0,0,65,20,3500,1000
31,21,Roving Sleeth,Roving Sleeths,5,10,1,2,1,0,20,45,1900,2200
31,22,Red Dragon,Red Dragon,14,11,1,1,0,0,40,30,2300,3000
31,23,Huge Red Dragon,Huge Red Dragon,14,12,0,1,0,0,50,45,3200,4500
31,24,Storm Giant,Storm Giants,18,11,1,1,1,0,25,20,6500,4500
31,25,Eos' Disciple,Eos' Disciples,24,11,1,1,0,0,65,20,7500,6500
31,26,Neptune's Disciple,Neptune's Disciples,28,11,1,1,0,0,50,40,7500,6500
31,27,Ares' Disciple,Ares' Disciples,26,11,1,1,0,0,35,20,7500,6500
31,28,Gaea's Disciple,Gaea's Disciples,34,11,1,1,0,0,25,45,7500,6500
31,29,Draco Lich,Draco Liches,14,12,1,1,0,0,35,55,8000,7800
31,30,Queen's Guard,Queen's Guards,26,12,0,2,0,0,40,30,8500,9000
31,31,Queen's Guard,Queen's Guards,22,13,0,1,1,0,60,70,10000,17000
31,32,Master of the Portal,Masters of the Portal,20,11,2,2,1,0,25,40,10000,8000
31,33,Guardian of Faith,Guardians of Faith,5,12,1,2,0,0,20,50,10000,10000
31,34,Champion of Harmony,Champions of Harmony,19,12,0,1,0,0,25,35,12000,20000
31,35,Lord of Time,Lords of Time,17,12,1,1,1,0,60,45,13000,15000
31,36,Death Incarnate,Deaths Incarnate,7,12,1,1,0,0,80,25,25000,25000
31,37,Champion of Chaos,Champions of Chaos,13,12,2,1,0,0,35,15,15000,20000
31,38,Dralkarian Lord,Dralkarian Lords,13,13,0,5,0,0,70,0,45000,45000
31,39,Queen Aeowyn,Queen Aeowyn,21,13,0,1,0,0,85,0,50000,50000
32,0,Imperial Kaalroth,Imperial Kaalroths,7,9,2,2,2,0,20,20,5000,5000
32,1,Imperial Kaalroth,Imperial Kaalroths,7,9,2,2,2,0,20,20,5000,5000
32,2,Imperial Kaalroth,Imperial Kaalroths,7,9,2,2,2,0,20,20,5000,5000
32,3,Imperial Kaalroth,Imperial Kaalroths,7,9,2,4,2,0,20,20,5000,5000
32,4,Imperial Kaalroth,Imperial Kaalroths,7,9,2,1,1,0,20,20,5000,5000
32,5,Imperial Kaalroth,Imperial Kaalroths,7,9,2,4,2,0,20,20,5000,5000
32,6,Imperial Kaalroth,Imperial Kaalroths,7,9,2,4,2,0,20,20,5000,5000
32,7,Imperial Kaalroth,Imperial Kaalroths,7,9,2,2,2,0,20,20,5000,5000
32,8,Imperial Kaalroth,Imperial Kaalroths,7,9,2,2,2,0,20,20,5000,5000
32,9,Imperial Kaalroth,Imperial Kaalroths,7,9,2,2,2,0,20,20,5000,5000
32,10,Imperial Kaalroth,Imperial Kaalroths,7,9,2,3,2,0,20,20,5000,5000
32,11,Imperial Kaalroth,Imperial Kaalroths,7,9,2,1,1,0,20,20,5000,5000
32,12,Imperial Kaalroth,Imperial Kaalroths,7,9,2,4,2,0,20,20,5000,5000
32,13,Imperial Kaalroth,Imperial Kaalroths,7,9,2,4,2,0,20,20,5000,5000
32,14,Imperial Kaalroth,Imperial Kaalroths,7,9,2,2,2,0,20,20,5000,5000
32,15,Imperial Kaalroth,Imperial Kaalroths,7,9,2,2,2,0,20,20,5000,5000
32,16,Imperial Kaalroth,Imperial Kaalroths,7,9,2,2,2,0,20,20,5000,5000
32,17,Imperial Kaalroth,Imperial Kaalroths,7,10,2,4,2,0,20,20,5000,5000
32,18,Imperial Kaalroth,Imperial Kaalroths,7,10,2,1,1,0,20,20,5000,5000
32,19,Imperial Kaalroth,Imperial Kaalroths,7,11,2,4,2,0,20,20,5000,5000
32,20,Imperial Kaalroth,Imperial Kaalroths,7,10,2,4,2,0,20,20,5000,5000
32,21,Imperial Fiend,Imperial Fiends,13,10,2,3,3,0,40,30,5000,5000
32,22,Imperial Fiend,Imperial Fiends,13,10,2,4,2,0,40,30,5000,5000
32,23,Imperial Fiend,Imperial Fiends,13,10,1,5,1,0,40,30,5000,5000
32,24,Praetorian Guard,Praetorian Guards,13,10,1,6,0,0,30,35,5000,5000
32,25,Praetorian Guard,Praetorian Guards,13,11,2,6,0,0,30,35,5000,5000
32,26,Shadax,Shadax,7,13,1,1,0,0,70,100,35000,15000
32,27,Imperial Golem,Imperial Golems,17,10,1,2,0,0,0,20,5000,5000
32,28,Imperial Golem,Imperial Golems,17,10,1,3,0,0,0,20,5000,5000
32,29,Imperial Golem,Imperial Golems,17,10,2,4,0,0,0,20,5000,5000
32,30,Imperial Golem,Imperial Golems,17,10,2,5,0,0,0,20,5000,5000
32,31,Imperial Golem,Imperial Golems,17,11,1,4,0,0,0,20,5000,5000
32,32,Imperial Golem,Imperial Golems,17,11,2,5,0,0,0,20,5000,5000
32,33,Imperial Golem,Imperial Golems,17,11,2,6,0,0,0,20,5000,5000
32,34,Kekeketl,Kekeketl,8,13,1,1,0,0,0,0,25000,7500
32,35,Gaoler,Gaoler,18,12,2,1,0,0,0,100,20000,10000
32,36,Choronzar,Choronzar,31,13,0,1,0,0,85,70,55000,25000
32,37,Choronzar,Choronzar,31,15,0,1,0,0,70,70,30000,15000
32,38,Chiss,Chiss,3,12,2,1,0,0,100,20,25000,35000
32,39,Shadax,Shadax,13,13,2,1,0,0,70,70,5000,5000
33,0,Imperial Panther,Imperial Panthers,1,10,2,4,2,0,0,15,5000,5000
33,1,Imperial Sludge,Imperial Sludges,2,10,2,4,2,0,0,15,5000,5000
33,2,Imperial Anaconda,Imperial Anacondas,3,11,1,4,2,0,0,15,5000,5000
33,3,Imperial Raptor,Imperial Raptors,4,11,1,4,2,0,0,15,5000,5000
33,4,Imperial Terror,Imperial Terrors,5,11,1,4,2,0,20,15,5000,5000
33,5,Imperial Medusa,Imperial Medusas,6,10,2,4,2,0,0,15,5000,5000
33,6,Imperial Kaalroth,Imperial Kaalroths,7,10,2,5,1,0,25,15,5000,5000
33,7,Imperial Wight,Imperial Wights,8,10,2,5,1,0,30,15,5000,5000
33,8,Imperial Shade,Imperial Shades,9,10,2,5,1,0,35,15,5000,5000
33,9,Lich King,Lich Kings,10,10,2,5,1,0,65,15,5000,5000
33,10,Imperial Wraith,Imperial Wraiths,11,10,2,6,0,0,0,15,5000,5000
33,11,Vampire Queen,Vampire Queens,12,10,2,6,0,0,60,15,5000,5000
33,12,Imperial Fiend,Imperial Fiends,13,10,2,6,0,0,30,15,5000,5000
33,13,Ancient Dragon,Ancient Dragons,14,10,2,6,0,0,45,15,5000,5000
33,14,Imperial Asp,Imperial Asps,15,10,2,6,0,0,0,15,5000,5000
33,15,Imperial Bat,Imperial Bats,16,10,2,6,0,0,0,15,5000,5000
33,16,Imperial Golem,Imperial Golems,17,10,2,6,0,0,0,15,5000,5000
33,17,Imperial Giant,Imperial Giants,18,10,2,6,0,0,0,15,5000,5000
33,18,Imperial Praxis,Imperial Praxis,19,11,2,6,0,0,25,15,5000,5000
33,19,Night Elf Lord,Night Elf Lords,20,10,2,6,0,0,25,15,5000,5000
33,20,Acme (tm) Super-Orc (R),Acme (tm) Super-Orcs (R),20,1,2,6,0,0,0,100,5000,5000
33,21,Ancient Dragon,Ancient Dragons,14,10,2,6,0,0,45,15,5000,5000
33,22,Lich King,Lich Kings,10,10,2,6,0,0,65,15,5000,5000
33,23,Vampire Queen,Vampire Queens,12,10,2,6,0,0,60,15,5000,5000
33,24,Praetorian Guard,Praetorian Guards,13,10,2,6,0,0,10,35,5000,5000
33,25,Major Domo,Major Domo,41,12,2,1,0,0,50,35,5000,5000
33,26,The Ogress,The Ogress,18,12,2,1,0,0,35,35,5000,5000
33,27,Choronzar,Choronzar,31,13,2,1,0,0,50,0,5000,5000
33,28,Imperial Kaalroth,Imperial Kaalroths,7,10,2,6,0,0,35,35,5000,5000
33,29,Imperial Golem,Imperial Golems,17,10,2,6,0,0,0,35,5000,5000
33,30,Imperial Fiend,Imperial Fiends,13,10,2,6,0,0,45,35,5000,5000
33,31,Imperial Praxis,Imperial Praxis,19,10,2,6,0,0,60,35,5000,5000
33,32,Imperial Wraith,Imperial Wraiths,11,11,2,4,0,0,40,25,5000,5000
33,33,Imperial Wraith,Imperial Wraiths,11,11,2,5,0,0,40,25,5000,5000
33,34,Imperial Wraith,Imperial Wraiths,11,11,2,6,0,0,40,25,5000,5000
33,35,Pit Serpent,Pit Serpents,15,11,2,4,0,0,20,0,5000,5000
33,36,Pit Serpent,Pit Serpents,15,11,2,5,0,0,30,0,5000,5000
33,37,Pit Serpent,Pit Serpents,15,12,2,6,0,0,40,0,5000,5000
33,38,Really Big Dragon,Really Big Dragons,14,13,2,1,0,0,60,85,50000,20000
33,39,Shadax,Shadax,13,10,2,1,1,0,70,70,5000,5000
