Map,MapIndex,NameSingle,NamePlural,a0,Count,Adds,a1,PAR,MAR,XP,Gold,b0,b1,b2,Str,Def,Dex,HP,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,sp0,sl0,sp1,sl1,sp2,sl2,sp3,sl3,sp4,sl4,sp5,sl5,sp6,sl6,sp7,sl7,sp8,sl8,sp9,sl9
2,33,Bronze Ogre,Bronze Ogres,0,2,1,12,0,25,80,36,11,3,1,26,12,40,80,4,2,6,8,40,1,0,0,57,3,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
2,34,Bronze Ogre,Bronze Ogres,1,1,1,12,0,25,80,36,11,3,1,26,12,40,80,4,2,6,8,40,1,0,0,57,3,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
2,35,Bronze Ogre,Bronze Ogres,0,1,1,10,0,25,80,45,11,3,1,28,13,50,100,6,2,7,8,40,1,0,0,102,3,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
2,36,Deinon,Deinons,0,2,1,25,0,0,200,180,4,6,1,36,16,40,200,8,3,2,4,2,3,2,0,3,1,8,0,20,254,20,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
2,37,Deinon,Deinons,1,2,1,25,0,0,200,190,4,6,1,36,16,40,200,8,3,2,4,2,3,2,0,3,1,8,0,20,254,20,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
2,38,Deinon,Deinons,1,1,1,25,0,0,200,190,4,6,1,36,16,40,200,8,3,2,4,2,3,2,0,3,1,8,0,20,254,20,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
2,39,Deinon,Deinons,0,1,1,20,0,0,225,200,4,6,1,44,18,54,300,9,3,2,4,2,3,3,0,3,1,10,0,20,254,25,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,0,Wolf,Wolves,0,1,0,8,0,0,8,30,3,2,1,12,7,4,16,0,2,3,6,1,0,0,0,2,1,0,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,1,Wolf,Wolves,0,1,0,8,0,0,8,30,3,2,1,12,7,4,16,0,2,3,6,1,0,0,0,2,1,0,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,2,Wolf,Wolves,0,1,1,8,0,0,8,30,3,2,1,12,7,4,16,0,2,3,6,1,0,0,0,2,1,0,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,3,Wolf,Wolves,0,1,1,8,0,0,8,30,3,2,1,12,7,4,16,0,2,3,6,1,0,0,0,2,1,0,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,4,Wolf,Wolves,1,1,0,8,0,0,8,30,3,2,1,12,7,4,16,0,2,3,6,1,0,0,0,2,1,0,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,5,Snake,Snakes,0,1,0,6,0,0,10,20,4,3,1,12,8,5,18,2,1,0,9,3,2,0,0,3,255,2,0,3,255,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,6,Snake,Snakes,0,1,1,6,0,0,10,20,4,3,1,12,8,5,18,2,1,0,9,3,2,0,0,3,255,2,0,3,255,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,7,Snake,Snakes,0,2,0,6,0,0,10,20,4,3,1,12,8,5,18,2,1,0,9,3,2,0,0,3,255,2,0,3,255,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,8,Snake,Snakes,1,1,0,6,0,0,10,20,4,3,1,12,8,5,18,2,1,0,9,3,2,0,0,3,255,2,0,3,255,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,9,Snake,Snakes,1,1,1,6,0,0,10,20,4,3,1,12,8,5,18,2,1,0,9,3,2,0,0,3,255,2,0,3,255,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,10,Coelus,Coeluses,0,1,0,9,0,0,15,30,4,3,1,12,8,6,25,1,1,4,7,2,0,1,0,6,0,254,0,2,3,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,11,Coelus,Coeluses,0,1,1,9,0,0,15,30,4,3,1,12,8,6,25,1,1,4,7,2,0,1,0,6,0,254,0,2,3,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,12,Coelus,Coeluses,0,2,0,9,0,0,15,30,4,3,1,12,8,6,25,1,1,4,7,2,0,1,0,6,0,254,0,2,3,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,13,Coelus,Coeluses,1,1,0,9,0,0,15,30,4,3,1,12,8,6,25,1,1,4,7,2,0,1,0,6,0,254,0,2,3,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,14,Coelus,Coeluses,1,1,1,9,0,0,15,30,4,3,1,12,8,6,25,1,1,4,7,2,0,1,0,6,0,254,0,2,3,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,15,Scorpion,Scorpions,0,1,0,6,0,15,25,30,5,2,1,16,9,16,28,2,1,4,7,2,1,0,0,13,2,252,1,2,255,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,16,Scorpion,Scorpions,0,1,1,6,0,15,25,30,5,2,1,16,9,16,28,2,1,4,7,2,1,0,0,13,2,252,1,2,255,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,17,Scorpion,Scorpions,0,2,0,6,0,15,25,30,5,2,1,16,9,16,28,2,1,4,7,2,1,0,0,13,2,252,1,2,255,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,18,Copper Ogre,Copper Ogres,0,1,1,6,0,30,20,40,11,2,1,12,7,6,20,0,1,6,10,65,0,1,0,101,1,0,0,8,254,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,19,Goblin,Goblins,1,1,0,5,0,25,20,30,11,3,1,14,9,12,30,0,2,5,11,40,2,0,0,115,3,0,0,8,255,5,0,255,1,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,20,Mountain Lion,Mountain Lions,0,1,0,8,0,15,20,20,3,2,1,12,6,10,16,1,1,0,8,1,0,0,0,2,255,1,0,2,254,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,21,Mountain Lion,Mountain Lions,0,1,1,8,0,15,20,20,3,2,1,12,6,10,16,1,1,0,8,1,0,0,0,2,255,1,0,2,254,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,22,Mountain Lion,Mountain Lions,0,2,0,8,0,15,20,20,3,2,1,12,6,10,16,1,1,0,8,1,0,0,0,2,255,1,0,2,254,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,23,Mountain Lion,Mountain Lions,1,1,0,8,0,15,20,20,3,2,1,12,6,10,16,1,1,0,8,1,0,0,0,2,255,1,0,2,254,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,24,Wolf,Wolves,0,3,2,6,0,0,5,15,3,2,1,12,7,4,16,0,2,3,6,1,0,0,0,2,1,0,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,25,Wolf,Wolves,1,2,1,6,0,0,5,15,3,2,1,12,7,4,16,0,2,3,6,1,0,0,0,2,1,0,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,26,Wolf,Wolves,0,2,1,10,0,0,10,20,3,2,1,15,9,8,30,0,2,3,6,1,1,0,0,2,1,0,0,2,1,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,27,Goblin,Goblins,1,2,2,10,0,15,20,30,11,3,1,14,9,12,30,0,2,5,11,40,2,0,0,115,3,0,0,8,255,5,0,255,1,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,28,Goblin,Goblins,0,2,1,10,0,22,20,30,11,3,1,17,10,16,40,0,3,5,10,40,1,3,0,115,2,1,0,8,0,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,29,Goblin,Goblins,1,2,1,10,0,30,40,50,11,3,1,17,10,16,40,0,3,5,10,40,1,3,0,115,2,1,0,8,0,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,30,Bronze Ogre,Bronze Ogres,0,3,2,12,0,20,60,100,11,3,1,24,10,30,60,2,2,5,9,40,1,0,0,115,2,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,31,Bronze Ogre,Bronze Ogres,1,2,3,12,0,25,60,100,11,3,1,24,10,30,60,2,2,5,9,40,1,0,0,115,2,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,32,Bronze Ogre,Bronze Ogres,2,3,3,12,0,30,60,100,11,3,1,24,10,30,60,2,2,5,9,40,1,0,0,115,2,0,0,101,1,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
3,33,Human Thief,Human Thieves,2,2,2,25,60,50,45,60,2,3,1,20,7,11,45,1,4,7,11,57,3,0,0,115,1,1,0,8,0,4,0,12,3,12,3,12,3,12,3,15,3,15,3,8,2,8,2,6,2,7,1
3,34,Vicious Gnome Barbarian,Vicious Gnome Barbarians,1,2,1,20,15,50,100,115,2,4,1,30,13,50,155,4,3,6,5,40,2,2,0,115,3,1,0,102,2,3,0,20,1,20,1,20,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1
3,35,Cranky Gremlin Wizard,Cranky Gremlin Wizards,2,2,1,25,75,50,150,200,1,4,1,21,9,18,128,3,4,6,5,65,1,3,0,115,2,1,0,101,3,0,0,21,2,21,2,8,2,8,2,11,2,11,2,1,2,1,2,6,3,6,3
3,36,Yellow Orc Knight,Yellow Orc Knights,3,3,1,18,25,50,100,275,2,2,1,23,10,26,140,1,2,7,9,39,1,1,0,57,0,2,0,66,3,1,0,7,1,12,1,7,1,7,1,8,1,11,1,8,1,1,1,1,1,8,1
3,37,Hardy Elf Cleric,Hardy Elf Clerics,2,3,1,30,55,50,125,200,1,3,1,22,11,30,65,2,7,4,8,40,2,1,0,115,3,1,0,101,1,3,0,21,3,21,3,19,2,19,2,20,1,20,1,20,1,8,2,7,8,6,4
3,38,Ornery Gremlin Thief,Ornery Gremlin Thieves,2,3,1,15,60,50,100,180,2,5,1,22,10,26,85,2,7,8,8,57,3,0,0,101,0,3,0,8,1,3,0,12,3,12,3,8,2,8,2,8,2,8,2,15,2,6,2,8,2,11,2
3,39,Sly Halfling Ranger,Sly Halfling Rangers,1,3,1,20,35,50,120,300,2,5,1,30,12,40,110,2,6,8,9,102,3,2,0,66,1,5,0,57,3,1,0,12,3,12,3,12,3,12,4,12,4,12,4,8,3,6,3,11,3,7,8
4,0,Skeletal Thief,Skeletal Thieves,0,4,1,12,0,8,30,30,7,2,1,21,9,17,60,2,1,4,9,65,0,3,0,115,1,4,0,115,3,1,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,1,Skeletal Thief,Skeletal Thieves,0,4,2,12,0,10,30,30,7,2,1,21,9,17,60,2,1,4,9,65,0,3,0,115,1,4,0,115,3,1,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,2,Skeletal Warrior,Skeletal Warriors,0,4,1,15,0,15,40,50,7,3,1,26,11,25,150,2,3,3,9,40,0,4,0,40,0,3,0,40,2,1,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,3,Skeletal Warrior,Skeletal Warriors,1,3,1,15,0,20,40,50,7,3,1,26,11,25,150,2,3,3,9,40,0,4,0,40,0,3,0,40,2,1,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,4,Skeletal Warrior,Skeletal Warriors,2,3,1,18,0,20,40,50,7,3,1,26,11,25,150,2,3,3,9,40,0,4,0,40,0,3,0,40,2,1,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,5,Skeletal Warrior,Skeletal Warriors,2,2,2,18,0,25,50,75,7,3,1,32,13,35,200,4,3,3,8,40,0,5,0,40,1,4,0,40,3,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,6,Zombie,Zombies,0,3,1,24,0,10,30,50,7,3,1,22,15,25,250,0,2,2,6,1,0,0,0,1,0,1,0,1,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,7,Zombie,Zombies,0,3,2,24,0,15,30,50,7,3,1,22,15,25,250,0,2,2,6,1,0,0,0,1,0,1,0,1,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,8,Zombie,Zombies,1,3,2,28,0,20,30,55,7,3,1,22,15,25,250,0,2,2,6,1,0,0,0,1,0,1,0,1,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,9,Zombie,Zombies,1,2,2,28,0,20,30,60,7,3,1,22,15,25,250,0,2,2,6,1,0,0,0,1,0,1,0,1,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,10,Zombie,Zombies,2,1,2,32,0,25,30,80,7,3,1,22,15,25,250,0,2,2,6,1,0,0,0,1,0,1,0,1,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,11,Zombie,Zombies,2,2,2,32,0,25,30,100,7,3,1,22,15,25,250,0,2,2,6,1,0,0,0,1,0,1,0,1,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,12,Ghost,Ghosts,0,3,1,14,25,0,30,70,6,4,1,24,14,50,200,5,2,9,7,2,3,0,0,2,1,0,0,2,255,4,0,6,3,6,5,8,5,6,4,21,4,8,9,4,3,7,10,0,3,9,4
4,13,Ghost,Ghosts,0,4,1,14,25,0,30,80,6,4,1,24,14,50,200,5,2,9,7,2,3,0,0,2,1,0,0,2,255,4,0,6,3,6,5,8,5,6,4,21,4,8,9,4,3,7,10,0,3,9,4
4,14,Ghost,Ghosts,1,3,1,16,30,0,40,90,6,4,1,24,14,50,200,5,2,9,7,2,3,0,0,2,1,0,0,2,255,4,0,6,3,6,5,8,5,6,4,21,4,8,9,4,3,7,10,0,3,9,4
4,15,Ghost,Ghosts,1,3,1,16,30,0,40,100,6,4,1,24,14,50,200,5,2,9,7,2,3,0,0,2,1,0,0,2,255,4,0,6,3,6,5,8,5,6,4,21,4,8,9,4,3,7,10,0,3,9,4
4,16,Ghost,Ghosts,2,3,1,20,35,0,50,100,6,4,1,24,14,50,200,5,2,9,7,2,3,0,0,2,1,0,0,2,255,4,0,6,3,6,5,8,5,6,4,21,4,8,9,4,3,7,10,0,3,9,4
4,17,Ghost,Ghosts,2,2,2,20,40,0,50,100,6,4,1,24,14,50,200,5,2,9,7,2,3,0,0,2,1,0,0,2,255,4,0,6,3,6,5,8,5,6,4,21,4,8,9,4,3,7,10,0,3,9,4
4,18,Leech,Leeches,1,1,2,6,0,25,50,20,5,2,1,20,12,19,100,2,2,3,9,1,255,4,0,1,0,2,0,1,1,1,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,19,Leech,Leeches,2,2,2,8,0,40,50,20,5,2,1,20,12,19,100,2,2,3,9,1,255,4,0,1,0,2,0,1,1,1,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,20,Leech,Leeches,1,1,3,5,0,30,50,20,5,2,1,20,12,19,100,2,2,3,9,1,255,4,0,1,0,2,0,1,1,1,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,21,Black Widow,Black Widows,1,1,2,8,0,20,50,60,5,4,1,30,14,40,90,3,3,2,5,3,2,2,0,3,255,0,1,3,5,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,22,Black Widow,Black Widows,2,1,3,12,0,25,50,65,5,4,1,30,14,40,90,3,3,2,5,3,2,2,0,3,255,0,1,3,5,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,23,Black Widow,Black Widows,0,1,2,18,0,25,60,70,5,5,1,36,15,60,110,3,3,2,4,3,2,2,0,3,255,0,1,3,5,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,24,Bugbear,Bugbears,0,4,2,12,0,0,100,275,10,5,1,20,12,32,250,8,3,2,6,42,0,6,0,2,2,2,0,2,1,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,25,Bugbear,Bugbears,1,3,1,12,0,0,100,275,10,5,1,20,12,32,250,8,3,2,6,42,0,6,0,2,2,2,0,2,1,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,26,Bugbear,Bugbears,1,3,1,12,0,0,100,275,10,5,1,20,12,32,250,8,3,2,6,42,0,6,0,2,2,2,0,2,1,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,27,Bugbear,Bugbears,2,3,1,12,0,0,125,300,10,5,1,20,12,32,250,8,3,2,6,42,0,6,0,2,2,2,0,2,1,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,28,Bugbear,Bugbears,2,2,3,12,0,0,125,300,10,5,1,20,12,32,250,8,3,2,6,42,0,6,0,2,2,2,0,2,1,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
4,29,Cockatrice,Cockatrices,0,2,1,50,25,0,120,100,1,5,1,30,13,250,200,16,6,2,3,6,0,2,4,6,1,1,0,6,2,0,0,15,4,8,8,12,4,6,6,1,4,1,2,10,5,20,4,4,4,9,4
4,30,Cockatrice,Cockatrices,1,2,1,50,30,0,120,100,1,5,1,30,13,250,200,16,6,2,3,6,0,2,4,6,1,1,0,6,2,0,0,15,4,8,8,12,4,6,6,1,4,1,2,10,5,20,4,4,4,9,4
4,31,Cockatrice,Cockatrices,1,2,1,50,35,0,120,125,1,5,1,30,13,250,200,16,6,2,3,6,0,2,4,6,1,1,0,6,2,0,0,15,4,8,8,12,4,6,6,1,4,1,2,10,5,20,4,4,4,9,4
4,32,Cockatrice,Cockatrices,0,1,2,40,40,0,120,150,1,5,1,32,14,285,250,20,7,2,3,6,0,4,4,6,1,2,0,6,2,0,0,15,5,8,9,12,5,6,7,1,5,1,3,10,6,20,5,4,5,9,4
4,33,Cockatrice,Cockatrices,1,1,1,40,45,0,120,175,1,5,1,32,14,285,250,20,7,2,3,6,0,4,4,6,1,2,0,6,2,0,0,15,5,8,9,12,5,6,7,1,5,1,3,10,6,20,5,4,5,9,4
4,34,Incubus,Incubi,0,3,1,25,30,0,300,200,1,4,1,32,12,34,120,9,5,2,3,40,4,0,0,40,2,1,0,40,0,4,0,8,5,8,5,8,5,6,4,6,4,6,4,6,4,1,5,1,5,1,5
4,35,Incubus,Incubi,0,2,1,25,50,0,300,200,1,4,1,32,12,34,120,9,5,2,3,40,4,0,0,40,2,1,0,40,0,4,0,8,5,8,5,8,5,6,4,6,4,6,4,6,4,1,5,1,5,1,5
4,36,Incubus,Incubi,1,2,1,20,55,0,300,200,1,4,1,32,12,34,120,9,5,2,3,40,4,0,0,40,2,1,0,40,0,4,0,8,5,8,5,8,5,6,4,6,4,6,4,6,4,1,5,1,5,1,5
4,37,Incubus,Incubi,1,2,1,20,60,0,300,200,1,4,1,32,12,34,120,9,5,2,3,40,4,0,0,40,2,1,0,40,0,4,0,8,5,8,5,8,5,6,4,6,4,6,4,6,4,1,5,1,5,1,5
4,38,Incubus,Incubi,2,1,2,15,65,0,400,300,1,4,1,32,12,34,120,9,5,2,3,40,4,0,0,40,2,1,0,40,0,4,0,8,5,8,5,8,5,6,4,6,4,6,4,6,4,1,5,1,5,1,5
4,39,Incubus,Incubi,2,2,1,15,70,0,400,300,1,4,1,32,12,34,120,9,5,2,3,40,4,0,0,40,2,1,0,40,0,4,0,8,5,8,5,8,5,6,4,6,4,6,4,6,4,1,5,1,5,1,5
5,0,Wolf,Wolves,0,1,0,4,0,0,8,30,3,2,1,12,7,4,16,0,2,3,6,1,0,0,0,2,1,0,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,1,Wolf,Wolves,0,1,1,6,0,0,8,30,3,2,1,12,7,4,16,0,2,3,6,1,0,0,0,2,1,0,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,2,Wolf,Wolves,1,1,0,8,0,0,8,30,3,2,1,12,7,4,16,0,2,3,6,1,0,0,0,2,1,0,0,2,2,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,3,Snake,Snakes,0,1,0,6,0,0,10,20,4,3,1,12,8,5,18,2,1,0,9,3,2,0,0,3,255,2,0,3,255,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,4,Snake,Snakes,0,1,1,6,0,0,10,20,4,3,1,12,8,5,18,2,1,0,9,3,2,0,0,3,255,2,0,3,255,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,5,Coelus,Coeluses,0,1,0,6,0,0,15,30,4,3,1,12,8,6,25,1,1,4,7,2,0,1,0,6,0,254,0,2,3,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,6,Coelus,Coeluses,1,1,0,6,0,0,15,30,4,3,1,12,8,6,25,1,1,4,7,2,0,1,0,6,0,254,0,2,3,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,7,Scorpion,Scorpions,0,1,0,6,0,0,25,30,5,2,1,16,9,16,28,2,1,4,7,2,1,0,0,13,2,252,1,2,255,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,8,Scorpion,Scorpions,0,1,1,6,0,0,25,30,5,2,1,16,9,16,28,2,1,4,7,2,1,0,0,13,2,252,1,2,255,3,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,9,Mountain Lion,Mountain Lions,0,1,0,4,0,0,20,20,3,2,1,12,6,10,16,1,1,0,8,1,0,0,0,2,255,1,0,2,254,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,10,Mountain Lion,Mountain Lions,0,1,1,4,0,0,20,20,3,2,1,12,6,10,16,1,1,0,8,1,0,0,0,2,255,1,0,2,254,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,11,Giant Spider,Giant Spiders,0,1,0,8,0,0,30,40,5,2,1,16,7,16,30,0,1,3,7,3,1,0,0,3,0,255,0,3,255,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,12,Copper Ogre,Copper Ogres,0,1,1,6,0,30,20,40,11,2,1,12,7,6,20,0,1,6,10,65,0,1,0,101,1,0,0,8,254,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,13,Goblin,Goblins,1,1,1,5,0,30,20,35,11,3,1,14,9,12,30,0,2,5,11,40,2,0,0,115,3,0,0,8,255,5,0,255,1,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,14,Skeletal Thief,Skeletal Thieves,0,1,1,6,0,10,20,40,7,2,1,12,7,8,20,0,1,4,10,65,0,1,0,115,255,2,0,115,1,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,15,Giant Spider,Giant Spiders,1,1,0,8,0,0,30,40,5,2,1,16,7,16,30,0,1,3,7,3,1,0,0,3,0,255,0,3,255,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,16,Imp,Imps,0,1,1,10,25,40,60,100,1,3,1,16,8,9,20,2,4,4,6,2,2,255,0,2,0,1,0,2,255,4,0,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1
5,17,Imp,Imps,1,1,0,10,25,40,60,100,1,3,1,16,8,9,20,2,4,4,6,2,2,255,0,2,0,1,0,2,255,4,0,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1,8,1
5,18,Skeletal Thief,Skeletal Thieves,1,1,1,10,0,10,20,40,7,2,1,12,7,8,20,0,1,4,10,65,0,1,0,115,255,2,0,115,1,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,19,Coelus,Coeluses,1,1,1,6,0,0,8,30,4,3,1,12,8,6,25,1,1,4,7,2,0,1,0,6,0,254,0,2,3,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,20,Skeletal Thief,Skeletal Thieves,1,1,1,10,0,10,18,27,7,2,1,12,7,8,20,0,1,4,10,65,0,1,0,115,255,2,0,115,1,0,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,21,Copper Ogre,Copper Ogres,0,1,1,6,0,45,20,40,11,2,1,12,7,6,20,0,1,6,10,65,0,1,0,101,1,0,0,8,254,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,22,Copper Ogre,Copper Ogres,1,1,1,6,0,45,20,40,11,2,1,12,7,6,20,0,1,6,10,65,0,1,0,101,1,0,0,8,254,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,23,Copper Ogre,Copper Ogres,0,1,0,6,0,45,20,40,11,2,1,16,8,13,30,0,1,7,10,65,1,1,0,115,1,0,0,8,255,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,24,Copper Ogre,Copper Ogres,1,1,3,6,0,25,20,40,11,2,1,12,7,6,20,0,1,6,10,65,0,1,0,101,1,0,0,8,254,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,25,Copper Ogre,Copper Ogres,1,2,1,6,0,25,20,40,11,2,1,12,7,6,20,0,1,6,10,65,0,1,0,101,1,0,0,8,254,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,26,Copper Ogre,Copper Ogres,2,3,1,6,0,25,20,40,11,2,1,12,7,6,20,0,1,6,10,65,0,1,0,101,1,0,0,8,254,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
5,27,Mountain Lion,Mountain Lions,2,3,2,4,0,0,10,20,3,2,1,16,7,15,18,2,1,0,7,1,2,0,0,2,1,1,0,2,255,2,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0,255,0
